[2026-03-22T06:29:55.071Z] GET http://localhost:3003/_next/static/chunks/fallback/pages/_app.js → 200 (62ms, 3391B)
[2026-03-22T06:29:55.072Z] GET http://localhost:3003/_next/static/chunks/fallback/pages/_error.js → 200 (83ms, 3387B)
[2026-03-22T06:29:55.072Z] GET http://localhost:3003/_next/static/chunks/fallback/react-refresh.js → 200 (84ms, 78963B)
[2026-03-22T06:29:55.588Z] GET http://localhost:3003/_next/static/development/_devMiddlewareManifest.json → pending (?ms, ?B)
[2026-03-22T06:29:55.146Z] GET http://localhost:3003/_next/static/chunks/fallback/webpack.js → 200 (20ms, 47259B)
[2026-03-22T06:29:55.146Z] GET http://localhost:3003/_next/static/chunks/fallback/main.js → 200 (406ms, 5053160B)
[2026-03-22T06:29:55.146Z] GET http://localhost:3003/_next/static/chunks/fallback/pages/_app.js → 200 (17ms, 3391B)
[2026-03-22T06:29:55.159Z] GET http://localhost:3003/_next/static/chunks/fallback/pages/_error.js → 200 (5ms, 3387B)
[2026-03-22T06:29:55.159Z] GET http://localhost:3003/_next/static/chunks/fallback/react-refresh.js → 200 (8ms, 78963B)
[2026-03-22T06:29:55.580Z] GET http://localhost:3003/_next/static/development/_devMiddlewareManifest.json → pending (?ms, ?B)
[2026-03-22T06:30:46.377Z] GET http://localhost:3003/_next/static/webpack/ddabbdb8f289bf22.webpack.hot-update.json → pending (?ms, ?B)
[2026-03-22T06:30:46.378Z] GET http://localhost:3003/_next/static/webpack/ddabbdb8f289bf22.webpack.hot-update.json → pending (?ms, ?B)
[2026-03-22T06:30:49.440Z] GET http://localhost:3003/dashboard?b=biz-1774159749695 → pending (?ms, ?B)
[2026-03-22T06:30:49.436Z] GET http://localhost:3003/connect → 500 (504ms, 5483B)
[2026-03-22T06:30:49.977Z] GET http://localhost:3003/_next/static/chunks/fallback/webpack.js → 200 (49ms, 47259B)
[2026-03-22T06:30:49.977Z] GET http://localhost:3003/_next/static/chunks/fallback/main.js → pending (?ms, ?B)
[2026-03-22T06:30:49.977Z] GET http://localhost:3003/_next/static/chunks/fallback/pages/_app.js → 200 (54ms, 3391B)
[2026-03-22T06:30:49.984Z] GET http://localhost:3003/_next/static/chunks/fallback/pages/_error.js → 200 (61ms, 3387B)
[2026-03-22T06:30:49.985Z] GET http://localhost:3003/_next/static/chunks/fallback/react-refresh.js → 200 (48ms, 78963B)
[2026-03-22T06:30:49.953Z] GET http://localhost:3003/_next/static/chunks/fallback/webpack.js → 200 (74ms, 47259B)
[2026-03-22T06:30:49.953Z] GET http://localhost:3003/_next/static/chunks/fallback/main.js → 200 (491ms, 5053160B)
[2026-03-22T06:30:49.954Z] GET http://localhost:3003/_next/static/chunks/fallback/pages/_app.js → 200 (82ms, 3391B)
[2026-03-22T06:30:49.955Z] GET http://localhost:3003/_next/static/chunks/fallback/pages/_error.js → 200 (89ms, 3387B)
[2026-03-22T06:30:49.956Z] GET http://localhost:3003/_next/static/chunks/fallback/react-refresh.js → 200 (74ms, 78963B)
[2026-03-22T06:30:50.476Z] GET http://localhost:3003/_next/static/development/_devMiddlewareManifest.json → 200 (306ms, 2B)
[2026-03-22T06:30:50.477Z] GET http://localhost:3003/_next/static/development/_devMiddlewareManifest.json → 200 (327ms, 2B)
[2026-03-22T06:30:58.436Z] GET http://localhost:3003/_next/static/webpack/ddabbdb8f289bf22.webpack.hot-update.json → pending (?ms, ?B)
[2026-03-22T06:30:58.437Z] GET http://localhost:3003/_next/static/webpack/ddabbdb8f289bf22.webpack.hot-update.json → pending (?ms, ?B)
[2026-03-22T06:30:59.547Z] GET http://localhost:3003/dashboard?b=biz-1774159749695 → pending (?ms, ?B)
[2026-03-22T06:30:59.610Z] GET http://localhost:3003/dashboard?b=biz-1774159749695 → 500 (76ms, 37857B)
[2026-03-22T06:30:59.695Z] GET http://localhost:3003/_next/static/chunks/fallback/webpack.js → 200 (45ms, 47259B)
[2026-03-22T06:30:59.695Z] GET http://localhost:3003/_next/static/chunks/fallback/main.js → pending (?ms, ?B)
[2026-03-22T06:30:59.695Z] GET http://localhost:3003/_next/static/chunks/fallback/pages/_app.js → 200 (59ms, 3391B)
[2026-03-22T06:30:59.695Z] GET http://localhost:3003/_next/static/chunks/fallback/pages/_error.js → 200 (59ms, 3387B)
[2026-03-22T06:30:59.695Z] GET http://localhost:3003/_next/static/chunks/fallback/react-refresh.js → 200 (81ms, 78963B)
[2026-03-22T06:30:59.545Z] GET http://localhost:3003/connect → pending (?ms, ?B)
[2026-03-22T06:30:59.610Z] GET http://localhost:3003/connect → 500 (106ms, 37834B)
[2026-03-22T06:30:59.732Z] GET http://localhost:3003/_next/static/chunks/fallback/webpack.js → 200 (19ms, 47259B)
[2026-03-22T06:30:59.732Z] GET http://localhost:3003/_next/static/chunks/fallback/main.js → pending (?ms, ?B)
[2026-03-22T06:30:59.732Z] GET http://localhost:3003/_next/static/chunks/fallback/pages/_app.js → 200 (39ms, 3391B)
[2026-03-22T06:30:59.732Z] GET http://localhost:3003/_next/static/chunks/fallback/pages/_error.js → 200 (48ms, 3387B)
[2026-03-22T06:30:59.737Z] GET http://localhost:3003/_next/static/chunks/fallback/react-refresh.js → 200 (42ms, 78963B)
[2026-03-22T06:31:00.186Z] GET http://localhost:3003/_next/static/development/_devMiddlewareManifest.json → 200 (564ms, 2B)
[2026-03-22T06:31:00.182Z] GET http://localhost:3003/_next/static/development/_devMiddlewareManifest.json → 200 (581ms, 2B)
[2026-03-22T06:31:24.995Z] GET http://localhost:3003/_next/static/webpack/ddabbdb8f289bf22.webpack.hot-update.json → pending (?ms, ?B)
[2026-03-22T06:31:24.996Z] GET http://localhost:3003/_next/static/webpack/ddabbdb8f289bf22.webpack.hot-update.json → pending (?ms, ?B)
[2026-03-22T06:31:25.894Z] GET http://localhost:3003/connect → pending (?ms, ?B)
[2026-03-22T06:31:26.066Z] GET http://localhost:3003/connect → pending (?ms, ?B)
[2026-03-22T06:31:25.895Z] GET http://localhost:3003/dashboard?b=biz-1774159749695 → pending (?ms, ?B)
[2026-03-22T06:31:26.064Z] GET http://localhost:3003/dashboard?b=biz-1774159749695 → 500 (202ms, 29761B)
[2026-03-22T06:31:26.270Z] GET http://localhost:3003/_next/static/chunks/fallback/webpack.js → 200 (42ms, 47259B)
[2026-03-22T06:31:26.270Z] GET http://localhost:3003/_next/static/chunks/fallback/main.js → 200 (483ms, ?B)
[2026-03-22T06:31:26.270Z] GET http://localhost:3003/_next/static/chunks/fallback/pages/_app.js → 200 (47ms, 3391B)
[2026-03-22T06:31:26.270Z] GET http://localhost:3003/_next/static/chunks/fallback/pages/_error.js → 200 (48ms, 3387B)
[2026-03-22T06:31:26.276Z] GET http://localhost:3003/_next/static/chunks/fallback/react-refresh.js → 200 (42ms, 78963B)
[2026-03-22T06:31:26.769Z] GET http://localhost:3003/_next/static/development/_devMiddlewareManifest.json → pending (?ms, ?B)
[2026-03-22T06:31:26.223Z] GET http://localhost:3003/_next/static/chunks/fallback/webpack.js → 200 (51ms, 47259B)
[2026-03-22T06:31:26.223Z] GET http://localhost:3003/_next/static/chunks/fallback/main.js → 200 (516ms, ?B)
[2026-03-22T06:31:26.223Z] GET http://localhost:3003/_next/static/chunks/fallback/pages/_app.js → 200 (53ms, 3391B)
[2026-03-22T06:31:26.223Z] GET http://localhost:3003/_next/static/chunks/fallback/pages/_error.js → 200 (59ms, 3387B)
[2026-03-22T06:31:26.223Z] GET http://localhost:3003/_next/static/chunks/fallback/react-refresh.js → 200 (82ms, 78963B)
[2026-03-22T06:31:26.768Z] GET http://localhost:3003/_next/static/development/_devMiddlewareManifest.json → pending (?ms, ?B)
[2026-03-22T06:31:29.765Z] GET http://localhost:3003/_next/static/webpack/ddabbdb8f289bf22.webpack.hot-update.json → pending (?ms, ?B)
[2026-03-22T06:31:29.765Z] GET http://localhost:3003/_next/static/webpack/ddabbdb8f289bf22.webpack.hot-update.json → pending (?ms, ?B)
[2026-03-22T06:31:42.076Z] GET http://localhost:3003/connect → pending (?ms, ?B)
[2026-03-22T06:31:42.068Z] GET http://localhost:3003/dashboard?b=biz-1774159749695 → pending (?ms, ?B)
[2026-03-22T06:31:42.670Z] GET http://localhost:3003/_next/static/media/4473ecc91f70f139-s.p.woff → 200 (2ms, 66268B)
[2026-03-22T06:31:42.670Z] GET http://localhost:3003/_next/static/media/463dafcda517f24f-s.p.woff → 200 (2ms, 67864B)
[2026-03-22T06:31:42.670Z] GET http://localhost:3003/_next/static/media/8a1d8947e5852e30-s.p.woff2 → 200 (2ms, 34560B)
[2026-03-22T06:31:42.670Z] GET http://localhost:3003/_next/static/media/9cc5b37ab1350db7-s.p.woff2 → 200 (2ms, 15684B)
[2026-03-22T06:31:42.786Z] GET http://localhost:3003/_next/static/css/app/layout.css?v=1774161102334 → 200 (399ms, 62764B)
[2026-03-22T06:31:42.786Z] GET http://localhost:3003/_next/static/chunks/webpack.js?v=1774161102334 → 200 (436ms, 56325B)
[2026-03-22T06:31:42.786Z] GET http://localhost:3003/_next/static/chunks/main-app.js?v=1774161102334 → pending (?ms, ?B)
[2026-03-22T06:31:42.786Z] GET http://localhost:3003/_next/static/chunks/app-pages-internals.js → 200 (518ms, ?B)
[2026-03-22T06:31:42.786Z] GET http://localhost:3003/_next/static/chunks/app/connect/page.js → pending (?ms, ?B)
[2026-03-22T06:31:42.786Z] GET http://localhost:3003/_next/static/chunks/app/layout.js → 200 (589ms, ?B)
[2026-03-22T06:31:43.081Z] GET http://localhost:3003/_next/static/media/4473ecc91f70f139-s.p.woff → 200 (4ms, 66268B)
[2026-03-22T06:31:43.081Z] GET http://localhost:3003/_next/static/media/463dafcda517f24f-s.p.woff → 200 (5ms, 67864B)
[2026-03-22T06:31:43.081Z] GET http://localhost:3003/_next/static/media/8a1d8947e5852e30-s.p.woff2 → 200 (4ms, 34560B)
[2026-03-22T06:31:43.082Z] GET http://localhost:3003/_next/static/media/9cc5b37ab1350db7-s.p.woff2 → 200 (?ms, 15684B)
[2026-03-22T06:31:43.086Z] GET http://localhost:3003/_next/static/css/app/layout.css?v=1774161102781 → 200 (153ms, 62764B)
[2026-03-22T06:31:43.086Z] GET http://localhost:3003/_next/static/chunks/webpack.js?v=1774161102781 → 200 (173ms, 56325B)
[2026-03-22T06:31:43.086Z] GET http://localhost:3003/_next/static/chunks/main-app.js?v=1774161102781 → pending (?ms, ?B)
[2026-03-22T06:31:43.086Z] GET http://localhost:3003/_next/static/chunks/app-pages-internals.js → 200 (223ms, 132987B)
[2026-03-22T06:31:43.086Z] GET http://localhost:3003/_next/static/chunks/app/dashboard/page.js → 200 (661ms, ?B)
[2026-03-22T06:31:43.087Z] GET http://localhost:3003/_next/static/chunks/app/layout.js → 200 (282ms, 303561B)
[2026-03-22T06:31:44.936Z] GET http://localhost:3003/api/business/biz-1774159749695/dashboard → pending (?ms, ?B)
[2026-03-22T06:31:44.937Z] GET http://localhost:3003/api/mock/stripe/transactions?business_id=biz-1774159749695 → pending (?ms, ?B)
[2026-03-22T06:31:44.938Z] GET http://localhost:3003/api/business/biz-1774159749695/dashboard → pending (?ms, ?B)
[2026-03-22T06:31:44.938Z] GET http://localhost:3003/api/mock/stripe/transactions?business_id=biz-1774159749695 → pending (?ms, ?B)
[2026-03-22T06:31:46.993Z] GET http://localhost:3003/connect?_rsc=yu236 → pending (?ms, ?B)
[2026-03-22T06:31:46.992Z] GET http://localhost:3003/dashboard?b=biz-1774159749695&_rsc=syt8b → 200 (404ms, ?B)
[2026-03-22T06:31:47.421Z] GET http://localhost:3003/_next/static/css/app/layout.css?v=1774161107377 → 200 (51ms, 62764B)
[2026-03-22T06:31:47.423Z] GET http://localhost:3003/_next/static/css/app/layout.css?v=1774161107389 → 200 (46ms, 62764B)
